order_id,customer_id,order_date,promotion_id,order_status,shipping_revenue
O0000515,C001246,2026-01-10,,Completed,9.99
O0000516,C002259,2026-01-10,,Completed,0.0
O0000517,C002319,2026-01-10,PROMO_BASE,Completed,0.0
O0000518,C000027,2026-01-10,PROMO_BASE,Completed,0.0
O0000519,C001148,2026-01-10,PROMO_BASE,Completed,4.99
O0000520,C000333,2026-01-10,,Completed,0.0
O0000521,C000562,2026-01-10,PROMO_BASE,Completed,0.0
O0000522,C001459,2026-01-10,,Completed,0.0
O0000523,C000312,2026-01-10,,Completed,6.99
O0000524,C001741,2026-01-10,,Completed,0.0
O0000525,C001090,2026-01-10,,Completed,0.0
O0000526,C001301,2026-01-10,,Completed,0.0
O0000527,C000013,2026-01-10,PROMO_BASE,Completed,4.99
O0000528,C001463,2026-01-10,,Completed,0.0
O0000529,C001826,2026-01-10,,Completed,0.0
O0000530,C001991,2026-01-10,PROMO_BASE,Completed,0.0
O0000531,C000082,2026-01-10,,Completed,0.0
O0000532,C002189,2026-01-10,,Completed,0.0
O0000533,C000490,2026-01-10,,Completed,0.0
O0000534,C001514,2026-01-10,,Completed,0.0
O0000535,C001258,2026-01-10,PROMO_BASE,Completed,0.0
O0000536,C000043,2026-01-10,,Completed,0.0
O0000537,C001268,2026-01-10,,Completed,0.0
O0000538,C001096,2026-01-10,,Completed,0.0
O0000539,C000048,2026-01-10,,Completed,9.99
O0000540,C002118,2026-01-10,,Completed,6.99
O0000541,C002492,2026-01-10,,Completed,6.99
O0000542,C000885,2026-01-10,,Completed,6.99
O0000543,C001517,2026-01-10,,Completed,9.99
O0000544,C002315,2026-01-10,PROMO_BASE,Completed,9.99
O0000545,C000285,2026-01-10,,Completed,4.99
O0000546,C002453,2026-01-10,PROMO_BASE,Completed,0.0
O0000547,C000354,2026-01-10,,Completed,0.0
O0000548,C001156,2026-01-10,,Completed,9.99
O0000549,C001331,2026-01-10,,Completed,4.99
O0000550,C000757,2026-01-10,,Completed,0.0
O0000551,C000013,2026-01-10,,Completed,6.99
O0000552,C002300,2026-01-10,,Completed,0.0
O0000553,C000082,2026-01-10,PROMO_BASE,Completed,9.99
O0000554,C000683,2026-01-10,,Completed,4.99
O0000555,C001850,2026-01-10,,Completed,6.99
O0000556,C002212,2026-01-10,,Completed,9.99
O0000557,C001915,2026-01-10,,Completed,9.99
O0000558,C000372,2026-01-10,PROMO_BASE,Completed,9.99
O0000559,C000430,2026-01-10,,Completed,0.0
O0000560,C000839,2026-01-10,,Completed,0.0
O0000561,C001731,2026-01-10,,Completed,9.99
O0000562,C000173,2026-01-10,PROMO_BASE,Completed,4.99
O0000563,C000553,2026-01-10,PROMO_BASE,Completed,0.0
O0000564,C001094,2026-01-11,,Completed,0.0
O0000565,C001671,2026-01-11,,Completed,0.0
O0000566,C002291,2026-01-11,,Completed,0.0
O0000567,C002129,2026-01-11,,Completed,6.99
O0000568,C001475,2026-01-11,PROMO_BASE,Completed,0.0
O0000569,C000464,2026-01-11,,Completed,0.0
O0000570,C002299,2026-01-11,,Completed,0.0
O0000571,C001978,2026-01-11,,Completed,0.0
O0000572,C001762,2026-01-11,PROMO_BASE,Completed,6.99
O0000573,C001422,2026-01-11,PROMO_BASE,Completed,0.0
O0000574,C001017,2026-01-11,,Completed,0.0
O0000575,C002074,2026-01-11,,Completed,4.99
O0000576,C002277,2026-01-11,,Completed,0.0
O0000577,C001026,2026-01-11,,Completed,9.99
O0000578,C001861,2026-01-11,,Completed,0.0
O0000579,C002116,2026-01-11,,Completed,0.0
O0000580,C001076,2026-01-11,PROMO_BASE,Completed,9.99
O0000581,C002243,2026-01-11,,Completed,4.99
O0000582,C001662,2026-01-11,,Completed,0.0
O0000583,C002118,2026-01-11,PROMO_BASE,Completed,4.99
O0000584,C001003,2026-01-11,,Completed,0.0
O0000585,C001909,2026-01-11,,Completed,0.0
O0000586,C001071,2026-01-11,PROMO_BASE,Completed,6.99
O0000587,C002096,2026-01-11,,Completed,0.0
O0000588,C001800,2026-01-11,,Completed,9.99
O0000589,C001121,2026-01-11,,Completed,9.99
O0000590,C000125,2026-01-11,,Completed,4.99
O0000591,C001757,2026-01-11,PROMO_BASE,Completed,0.0
O0000592,C002374,2026-01-11,,Completed,4.99
O0000593,C001759,2026-01-11,PROMO_BASE,Completed,6.99
O0000594,C001533,2026-01-11,,Completed,6.99
O0000595,C001497,2026-01-11,PROMO_BASE,Completed,4.99
O0000596,C001785,2026-01-11,,Completed,6.99
O0000597,C000486,2026-01-11,,Completed,0.0
O0000598,C002293,2026-01-11,PROMO_BASE,Completed,6.99
O0000599,C000635,2026-01-11,,Completed,6.99
O0000600,C002012,2026-01-11,,Completed,4.99
O0000601,C000050,2026-01-11,,Completed,6.99
O0000602,C001619,2026-01-11,PROMO_BASE,Completed,0.0
O0000603,C001391,2026-01-11,PROMO_BASE,Completed,0.0
O0000604,C000458,2026-01-11,,Completed,0.0
O0000605,C000503,2026-01-11,PROMO_BASE,Completed,0.0
O0000606,C001882,2026-01-11,,Completed,0.0
O0000607,C000332,2026-01-11,,Completed,4.99
O0000608,C001547,2026-01-11,,Completed,6.99
O0000609,C001329,2026-01-11,,Completed,0.0
O0000610,C001582,2026-01-11,,Completed,9.99
O0000611,C000074,2026-01-11,,Completed,0.0
O0000612,C000033,2026-01-11,,Completed,0.0
O0000613,C000044,2026-01-11,PROMO_BASE,Completed,0.0
O0000614,C001752,2026-01-11,,Completed,0.0
O0000615,C001793,2026-01-11,,Completed,4.99
O0000616,C000651,2026-01-11,,Completed,0.0
O0000617,C002373,2026-01-11,,Completed,0.0
O0000618,C000437,2026-01-11,,Completed,6.99
O0000619,C000894,2026-01-11,PROMO_BASE,Completed,4.99
O0000620,C000647,2026-01-11,,Completed,4.99
O0000621,C000728,2026-01-12,,Completed,0.0
O0000622,C000578,2026-01-12,PROMO_BASE,Completed,0.0
O0000623,C000350,2026-01-12,,Completed,9.99
O0000624,C001740,2026-01-12,,Completed,4.99
O0000625,C002157,2026-01-12,,Completed,9.99
O0000626,C000664,2026-01-12,,Completed,0.0
O0000627,C000185,2026-01-12,,Completed,0.0
O0000628,C001531,2026-01-12,,Completed,0.0
O0000629,C000197,2026-01-12,,Completed,0.0
O0000630,C000942,2026-01-12,,Completed,9.99
O0000631,C000706,2026-01-12,,Completed,4.99
O0000632,C002366,2026-01-12,PROMO_BASE,Completed,4.99
O0000633,C000437,2026-01-12,,Completed,0.0
O0000634,C002365,2026-01-12,,Completed,6.99
O0000635,C002331,2026-01-12,,Completed,0.0
O0000636,C000960,2026-01-12,,Completed,4.99
O0000637,C001173,2026-01-12,,Completed,6.99
O0000638,C001089,2026-01-12,,Completed,0.0
O0000639,C002104,2026-01-12,,Completed,0.0
O0000640,C001524,2026-01-12,,Completed,0.0
O0000641,C001990,2026-01-12,,Completed,4.99
O0000642,C000155,2026-01-12,,Completed,4.99
O0000643,C002434,2026-01-12,,Completed,0.0
O0000644,C001671,2026-01-12,PROMO_BASE,Completed,6.99
O0000645,C002162,2026-01-12,,Completed,9.99
O0000646,C000546,2026-01-12,,Completed,0.0
O0000647,C001463,2026-01-12,PROMO_BASE,Completed,4.99
O0000648,C000460,2026-01-12,,Completed,9.99
O0000649,C000172,2026-01-12,,Completed,4.99
O0000650,C001715,2026-01-12,,Completed,0.0
O0000651,C002230,2026-01-12,PROMO_BASE,Completed,6.99
O0000652,C001391,2026-01-12,,Completed,6.99
O0000653,C001031,2026-01-12,PROMO_BASE,Completed,6.99
O0000654,C000478,2026-01-12,,Completed,0.0
O0000655,C002281,2026-01-12,,Completed,0.0
O0000656,C000647,2026-01-12,PROMO_BASE,Completed,6.99
O0000657,C001190,2026-01-12,,Completed,0.0
O0000658,C002189,2026-01-12,,Completed,4.99
O0000659,C002009,2026-01-12,,Completed,0.0
O0000660,C000683,2026-01-12,,Completed,0.0
O0000661,C001152,2026-01-12,PROMO_BASE,Completed,4.99
O0000662,C002372,2026-01-12,,Completed,0.0
O0000663,C002308,2026-01-12,,Completed,0.0
O0000664,C001298,2026-01-12,,Completed,6.99
O0000665,C001306,2026-01-12,PROMO_BASE,Completed,0.0
O0000666,C001684,2026-01-12,,Completed,0.0
O0000667,C001484,2026-01-12,,Completed,0.0
O0000668,C001803,2026-01-12,,Completed,4.99
O0000669,C000597,2026-01-12,PROMO_BASE,Completed,0.0
O0000670,C000307,2026-01-12,,Completed,0.0
O0000671,C000893,2026-01-12,PROMO_BASE,Completed,0.0
O0000672,C001381,2026-01-12,PROMO_BASE,Completed,0.0
O0000673,C002400,2026-01-12,,Completed,0.0
O0000674,C002201,2026-01-12,,Completed,0.0
O0000675,C001964,2026-01-12,,Completed,0.0
O0000676,C002323,2026-01-12,,Completed,4.99
O0000677,C000801,2026-01-12,,Completed,0.0
O0000678,C000064,2026-01-12,PROMO_BASE,Completed,6.99
O0000679,C002344,2026-01-12,PROMO_BASE,Completed,9.99
O0000680,C000276,2026-01-12,PROMO_BASE,Completed,0.0
O0000681,C002232,2026-01-12,,Completed,0.0
O0000682,C001411,2026-01-12,,Completed,0.0
O0000683,C001496,2026-01-12,,Completed,9.99
O0000684,C002157,2026-01-12,,Completed,6.99
O0000685,C000035,2026-01-12,,Completed,4.99
O0000686,C000393,2026-01-12,,Completed,0.0
O0000687,C002135,2026-01-12,,Completed,9.99
O0000688,C002122,2026-01-12,,Completed,9.99
O0000689,C001126,2026-01-12,,Completed,0.0
O0000690,C002451,2026-01-12,,Completed,6.99
O0000691,C001812,2026-01-12,,Completed,0.0
O0000692,C002277,2026-01-12,,Completed,6.99
O0000693,C001970,2026-01-12,,Completed,4.99
O0000694,C001068,2026-01-12,,Completed,0.0
O0000695,C001104,2026-01-12,,Completed,4.99
O0000696,C002431,2026-01-13,PROMO_BASE,Completed,0.0
O0000697,C001159,2026-01-13,,Completed,0.0
O0000698,C000281,2026-01-13,,Completed,0.0
O0000699,C001636,2026-01-13,,Completed,0.0
O0000700,C001514,2026-01-13,PROMO_BASE,Completed,0.0
O0000701,C001817,2026-01-13,PROMO_BASE,Completed,9.99
O0000702,C001533,2026-01-13,,Completed,0.0
O0000703,C001359,2026-01-13,,Completed,0.0
O0000704,C002465,2026-01-13,PROMO_BASE,Completed,9.99
O0000705,C001017,2026-01-13,PROMO_BASE,Completed,9.99
O0000706,C000180,2026-01-13,,Completed,0.0
O0000707,C002465,2026-01-13,,Completed,0.0
O0000708,C001970,2026-01-13,,Completed,6.99
O0000709,C000861,2026-01-13,,Completed,4.99
O0000710,C001191,2026-01-13,,Completed,0.0
O0000711,C001381,2026-01-13,PROMO_BASE,Completed,9.99
O0000712,C001817,2026-01-13,PROMO_BASE,Completed,0.0
O0000713,C000422,2026-01-13,,Completed,9.99
O0000714,C000240,2026-01-13,PROMO_BASE,Completed,0.0
O0000715,C000269,2026-01-13,PROMO_BASE,Completed,6.99
O0000716,C002267,2026-01-13,,Completed,4.99
O0000717,C000125,2026-01-13,PROMO_BASE,Completed,0.0
O0000718,C001315,2026-01-13,,Completed,6.99
O0000719,C000609,2026-01-13,,Completed,9.99
O0000720,C002431,2026-01-13,,Completed,0.0
O0000721,C002018,2026-01-13,,Completed,0.0
O0000722,C001044,2026-01-13,PROMO_BASE,Completed,6.99
O0000723,C001950,2026-01-13,,Completed,0.0
O0000724,C000223,2026-01-13,PROMO_BASE,Completed,9.99
O0000725,C000589,2026-01-13,,Completed,6.99
O0000726,C002400,2026-01-13,,Completed,0.0
O0000727,C001569,2026-01-13,PROMO_BASE,Completed,6.99
O0000728,C000143,2026-01-13,,Completed,0.0
O0000729,C000455,2026-01-13,,Completed,0.0
O0000730,C001186,2026-01-13,,Completed,0.0
O0000731,C001646,2026-01-13,,Completed,0.0
O0000732,C000742,2026-01-13,,Completed,0.0
O0000733,C000562,2026-01-13,PROMO_BASE,Completed,0.0
O0000734,C001104,2026-01-13,,Completed,9.99
O0000735,C001191,2026-01-13,PROMO_BASE,Completed,0.0
O0000736,C000055,2026-01-13,,Completed,9.99
O0000737,C000562,2026-01-13,,Completed,0.0
O0000738,C000355,2026-01-13,PROMO_BASE,Completed,6.99
O0000739,C000329,2026-01-13,,Completed,0.0
O0000740,C000266,2026-01-13,PROMO_BASE,Completed,0.0
O0000741,C000960,2026-01-13,,Completed,0.0
O0000742,C001331,2026-01-13,PROMO_BASE,Completed,6.99
O0000743,C000384,2026-01-13,,Completed,0.0
O0000744,C000922,2026-01-13,,Completed,0.0
O0000745,C002451,2026-01-13,,Completed,6.99
O0000746,C001684,2026-01-13,PROMO_BASE,Completed,0.0
O0000747,C001781,2026-01-13,PROMO_BASE,Completed,6.99
O0000748,C001697,2026-01-13,,Completed,9.99
O0000749,C002416,2026-01-13,,Completed,0.0
O0000750,C002481,2026-01-13,,Completed,0.0
O0000751,C000182,2026-01-13,PROMO_BASE,Completed,9.99
O0000752,C000800,2026-01-13,,Completed,4.99
O0000753,C000207,2026-01-13,,Completed,6.99
O0000754,C001121,2026-01-13,,Completed,0.0
O0000755,C000914,2026-01-13,PROMO_BASE,Completed,0.0
O0000756,C002174,2026-01-13,,Completed,0.0
O0000757,C001267,2026-01-13,PROMO_BASE,Completed,0.0
O0000758,C001939,2026-01-13,,Completed,0.0
O0000759,C002428,2026-01-13,,Completed,0.0
O0000760,C001030,2026-01-13,PROMO_BASE,Completed,0.0
O0000761,C001274,2026-01-13,,Completed,0.0
O0000762,C001752,2026-01-13,,Completed,4.99
O0000763,C002380,2026-01-13,PROMO_BASE,Completed,4.99
O0000764,C001385,2026-01-13,,Completed,0.0
O0000765,C001217,2026-01-13,PROMO_BASE,Completed,6.99
O0000766,C000565,2026-01-13,,Completed,6.99
O0000767,C001890,2026-01-13,,Completed,6.99
O0000768,C002170,2026-01-13,,Completed,6.99
O0000769,C000837,2026-01-13,,Completed,0.0
O0000770,C001217,2026-01-13,PROMO_BASE,Completed,0.0
O0000771,C001120,2026-01-13,,Completed,0.0
O0000772,C001978,2026-01-13,,Completed,0.0
O0000773,C001541,2026-01-14,PROMO_BASE,Completed,4.99
O0000774,C001650,2026-01-14,,Completed,4.99
O0000775,C001479,2026-01-14,,Completed,9.99
O0000776,C001790,2026-01-14,,Completed,6.99
O0000777,C002434,2026-01-14,,Completed,4.99
O0000778,C000562,2026-01-14,,Completed,0.0
O0000779,C002095,2026-01-14,,Completed,0.0
O0000780,C001075,2026-01-14,PROMO_BASE,Completed,0.0
O0000781,C000376,2026-01-14,PROMO_BASE,Completed,4.99
O0000782,C000866,2026-01-14,,Completed,4.99
O0000783,C002423,2026-01-14,,Completed,9.99
O0000784,C000800,2026-01-14,,Completed,0.0
O0000785,C001881,2026-01-14,,Completed,0.0
O0000786,C000606,2026-01-14,PROMO_BASE,Completed,0.0
O0000787,C002010,2026-01-14,,Completed,0.0
O0000788,C000935,2026-01-14,,Completed,0.0
O0000789,C000181,2026-01-14,,Completed,4.99
O0000790,C002344,2026-01-14,,Completed,0.0
O0000791,C001317,2026-01-14,,Completed,0.0
O0000792,C001477,2026-01-14,,Completed,0.0
O0000793,C001105,2026-01-14,,Completed,0.0
O0000794,C001592,2026-01-14,PROMO_BASE,Completed,9.99
O0000795,C000354,2026-01-14,,Completed,0.0
O0000796,C000778,2026-01-14,,Completed,6.99
O0000797,C000054,2026-01-14,,Completed,0.0
O0000798,C000735,2026-01-14,,Completed,9.99
O0000799,C001277,2026-01-14,,Completed,0.0
O0000800,C000467,2026-01-14,,Completed,0.0
O0000801,C000723,2026-01-14,,Completed,0.0
O0000802,C001570,2026-01-14,,Completed,4.99
O0000803,C000997,2026-01-14,,Completed,0.0
O0000804,C001026,2026-01-14,,Completed,0.0
O0000805,C001916,2026-01-14,PROMO_BASE,Completed,0.0
O0000806,C000386,2026-01-14,,Completed,0.0
O0000807,C001556,2026-01-14,PROMO_BASE,Completed,0.0
O0000808,C001074,2026-01-14,,Completed,9.99
O0000809,C001979,2026-01-14,,Completed,0.0
O0000810,C002291,2026-01-14,,Completed,0.0
O0000811,C002188,2026-01-14,,Completed,0.0
O0000812,C000660,2026-01-14,,Completed,0.0
O0000813,C000589,2026-01-14,,Completed,0.0
O0000814,C000530,2026-01-14,,Completed,0.0
O0000815,C002431,2026-01-14,PROMO_BASE,Completed,0.0
O0000816,C002328,2026-01-14,PROMO_BASE,Completed,0.0
O0000817,C000329,2026-01-14,,Completed,4.99
O0000818,C000160,2026-01-14,,Completed,4.99
O0000819,C001605,2026-01-14,,Completed,0.0
O0000820,C002019,2026-01-14,,Completed,9.99
O0000821,C002376,2026-01-14,,Completed,0.0
O0000822,C001678,2026-01-14,PROMO_BASE,Completed,0.0
O0000823,C001297,2026-01-14,,Completed,0.0
O0000824,C001752,2026-01-14,,Completed,0.0
O0000825,C001026,2026-01-14,PROMO_BASE,Completed,6.99
O0000826,C001978,2026-01-14,,Completed,6.99
O0000827,C002020,2026-01-14,PROMO_BASE,Completed,0.0
O0000828,C000627,2026-01-14,,Completed,0.0
O0000829,C000094,2026-01-14,,Completed,9.99
O0000830,C000855,2026-01-14,PROMO_BASE,Completed,4.99
O0000831,C000315,2026-01-14,PROMO_BASE,Completed,4.99
O0000832,C000016,2026-01-14,,Completed,0.0
O0000833,C002408,2026-01-14,,Completed,0.0
O0000834,C001596,2026-01-14,,Completed,6.99
O0000835,C000442,2026-01-14,,Completed,0.0
O0000836,C001595,2026-01-14,,Completed,4.99
O0000837,C001556,2026-01-14,PROMO_BASE,Completed,0.0
O0000838,C001586,2026-01-14,,Completed,0.0
O0000839,C000456,2026-01-14,PROMO_BASE,Completed,9.99
O0000840,C001747,2026-01-15,,Completed,6.99
O0000841,C002055,2026-01-15,,Completed,6.99
O0000842,C000013,2026-01-15,,Completed,0.0
O0000843,C001890,2026-01-15,,Completed,0.0
O0000844,C000358,2026-01-15,PROMO_BASE,Completed,0.0
O0000845,C001024,2026-01-15,,Completed,0.0
O0000846,C001369,2026-01-15,,Completed,9.99
O0000847,C001375,2026-01-15,PROMO_BASE,Completed,0.0
O0000848,C002231,2026-01-15,PROMO_BASE,Completed,4.99
O0000849,C001180,2026-01-15,PROMO_BASE,Completed,0.0
O0000850,C001183,2026-01-15,,Completed,0.0
O0000851,C002157,2026-01-15,,Completed,0.0
O0000852,C001101,2026-01-15,,Completed,0.0
O0000853,C000938,2026-01-15,PROMO_BASE,Completed,9.99
O0000854,C000025,2026-01-15,,Completed,6.99
O0000855,C002074,2026-01-15,,Completed,0.0
O0000856,C002290,2026-01-15,,Completed,0.0
O0000857,C001298,2026-01-15,,Completed,6.99
O0000858,C001890,2026-01-15,,Completed,0.0
O0000859,C002373,2026-01-15,PROMO_BASE,Completed,0.0
O0000860,C001035,2026-01-15,,Completed,0.0
O0000861,C001961,2026-01-15,,Completed,0.0
O0000862,C002453,2026-01-15,,Completed,0.0
O0000863,C001800,2026-01-15,PROMO_BASE,Completed,4.99
O0000864,C001785,2026-01-15,PROMO_BASE,Completed,0.0
O0000865,C000589,2026-01-15,PROMO_BASE,Completed,0.0
O0000866,C001292,2026-01-15,,Completed,4.99
O0000867,C001105,2026-01-15,,Completed,6.99
O0000868,C000587,2026-01-15,,Completed,0.0
O0000869,C001427,2026-01-15,,Completed,0.0
O0000870,C000848,2026-01-15,,Completed,6.99
O0000871,C002440,2026-01-15,,Completed,0.0
O0000872,C000054,2026-01-15,,Completed,0.0
O0000873,C001922,2026-01-15,,Completed,0.0
O0000874,C000244,2026-01-15,PROMO_BASE,Completed,9.99
O0000875,C001757,2026-01-15,,Completed,0.0
O0000876,C000495,2026-01-15,,Completed,0.0
O0000877,C001781,2026-01-15,,Completed,0.0
O0000878,C000033,2026-01-15,PROMO_BASE,Completed,0.0
O0000879,C001338,2026-01-15,PROMO_BASE,Completed,0.0
O0000880,C001663,2026-01-15,,Completed,4.99
O0000881,C001980,2026-01-15,PROMO_BASE,Completed,9.99
O0000882,C002465,2026-01-15,,Completed,0.0
O0000883,C001835,2026-01-15,PROMO_BASE,Completed,0.0
O0000884,C002339,2026-01-15,,Completed,0.0
O0000885,C001848,2026-01-15,PROMO_BASE,Completed,0.0
O0000886,C001268,2026-01-15,,Completed,6.99
O0000887,C000089,2026-01-15,,Completed,9.99
O0000888,C001455,2026-01-15,,Completed,0.0
O0000889,C000499,2026-01-15,,Completed,4.99
O0000890,C001027,2026-01-15,,Completed,0.0
O0000891,C000211,2026-01-15,,Completed,0.0
O0000892,C000852,2026-01-15,PROMO_BASE,Completed,0.0
O0000893,C000270,2026-01-15,,Completed,4.99
O0000894,C000359,2026-01-15,,Completed,0.0
O0000895,C000975,2026-01-15,,Completed,9.99
O0000896,C001530,2026-01-15,PROMO_BASE,Completed,4.99
O0000897,C002485,2026-01-16,,Completed,0.0
O0000898,C000904,2026-01-16,PROMO_BASE,Completed,6.99
O0000899,C001909,2026-01-16,,Completed,0.0
O0000900,C000062,2026-01-16,PROMO_BASE,Completed,0.0
O0000901,C002465,2026-01-16,,Completed,0.0
O0000902,C000090,2026-01-16,,Completed,6.99
O0000903,C000721,2026-01-16,,Completed,0.0
O0000904,C002295,2026-01-16,,Completed,0.0
O0000905,C000873,2026-01-16,,Completed,4.99
O0000906,C001500,2026-01-16,,Completed,0.0
O0000907,C000746,2026-01-16,,Completed,9.99
O0000908,C000440,2026-01-16,,Completed,9.99
O0000909,C000275,2026-01-16,,Completed,9.99
O0000910,C000456,2026-01-16,PROMO_BASE,Completed,0.0
O0000911,C002277,2026-01-16,,Completed,0.0
O0000912,C001709,2026-01-16,,Completed,4.99
O0000913,C001284,2026-01-16,,Completed,0.0
O0000914,C001431,2026-01-16,,Completed,0.0
O0000915,C002115,2026-01-16,,Completed,0.0
O0000916,C002115,2026-01-16,,Completed,9.99
O0000917,C000503,2026-01-16,,Completed,4.99
O0000918,C001605,2026-01-16,PROMO_BASE,Completed,0.0
O0000919,C000445,2026-01-16,,Completed,9.99
O0000920,C000048,2026-01-16,,Completed,0.0
O0000921,C000229,2026-01-16,,Completed,4.99
O0000922,C002019,2026-01-16,,Completed,0.0
O0000923,C000825,2026-01-16,,Completed,0.0
O0000924,C002339,2026-01-16,,Completed,0.0
O0000925,C002317,2026-01-16,,Completed,0.0
O0000926,C002219,2026-01-16,,Completed,0.0
O0000927,C000886,2026-01-16,PROMO_BASE,Completed,0.0
O0000928,C001615,2026-01-16,PROMO_BASE,Completed,9.99
O0000929,C001621,2026-01-16,,Completed,9.99
O0000930,C002205,2026-01-16,PROMO_BASE,Completed,0.0
O0000931,C001877,2026-01-16,,Completed,0.0
O0000932,C001120,2026-01-16,PROMO_BASE,Completed,0.0
O0000933,C001580,2026-01-16,PROMO_BASE,Completed,6.99
O0000934,C000126,2026-01-16,PROMO_BASE,Completed,0.0
O0000935,C000471,2026-01-16,PROMO_BASE,Completed,0.0
O0000936,C000641,2026-01-16,,Completed,0.0
O0000937,C001987,2026-01-16,PROMO_BASE,Completed,4.99
O0000938,C000523,2026-01-16,,Completed,0.0
O0000939,C001183,2026-01-16,PROMO_BASE,Completed,0.0
O0000940,C002105,2026-01-16,PROMO_BASE,Completed,6.99
O0000941,C000900,2026-01-16,,Completed,0.0
O0000942,C000007,2026-01-16,,Completed,0.0
O0000943,C000445,2026-01-16,,Completed,9.99
O0000944,C000057,2026-01-17,,Completed,0.0
O0000945,C002379,2026-01-17,PROMO_BASE,Completed,0.0
O0000946,C001793,2026-01-17,,Completed,0.0
O0000947,C000089,2026-01-17,,Completed,0.0
O0000948,C001882,2026-01-17,,Completed,4.99
O0000949,C001322,2026-01-17,,Completed,0.0
O0000950,C000901,2026-01-17,,Completed,0.0
O0000951,C000649,2026-01-17,,Completed,6.99
O0000952,C000975,2026-01-17,,Completed,0.0
O0000953,C001556,2026-01-17,,Completed,0.0
O0000954,C002076,2026-01-17,,Completed,4.99
O0000955,C001248,2026-01-17,PROMO_BASE,Completed,0.0
O0000956,C000003,2026-01-17,,Completed,0.0
O0000957,C001342,2026-01-17,,Completed,0.0
O0000958,C001748,2026-01-17,PROMO_BASE,Completed,0.0
O0000959,C000753,2026-01-17,,Completed,0.0
O0000960,C000419,2026-01-17,,Completed,9.99
O0000961,C002099,2026-01-17,PROMO_BASE,Completed,0.0
O0000962,C001009,2026-01-17,,Completed,0.0
O0000963,C002064,2026-01-17,,Completed,0.0
O0000964,C002299,2026-01-17,,Completed,4.99
O0000965,C002445,2026-01-17,PROMO_BASE,Completed,4.99
O0000966,C001860,2026-01-17,,Completed,0.0
O0000967,C000290,2026-01-17,PROMO_BASE,Completed,9.99
O0000968,C000146,2026-01-17,,Completed,6.99
O0000969,C002491,2026-01-17,PROMO_BASE,Completed,0.0
O0000970,C000078,2026-01-17,,Completed,9.99
O0000971,C001619,2026-01-17,,Completed,0.0
O0000972,C001455,2026-01-17,,Completed,6.99
O0000973,C002297,2026-01-17,PROMO_BASE,Completed,0.0
O0000974,C001540,2026-01-17,,Completed,9.99
O0000975,C001867,2026-01-17,,Completed,0.0
O0000976,C000837,2026-01-17,,Completed,9.99
