customer_id,region,signup_date,acquisition_channel,customer_segment
C002251,,2025-11-19,Organic Search,Consumer
C002252,Midwest,2025-01-06,Email,Consumer
C002253,Midwest,2025-10-31,Email,Consumer
C002254,West,2025-09-02,Paid Search,Small Business
C002255,West,2025-07-22,,Consumer
C002256,Northeast,2025-06-12,Referral,Premium
C002257,West,2026-06-28,Organic Search,Consumer
C002258,West,2025-11-29,Paid Search,Consumer
C002259,Northeast,2025-08-22,Organic Search,Consumer
C002260,Northeast,2026-01-17,Paid Search,Consumer
C002261,Midwest,2026-06-03,Paid Search,Consumer
C002262,Midwest,2026-02-14,Paid Social,Consumer
C002263,Northeast,2025-11-08,Referral,Premium
C002264,Midwest,2025-08-13,Email,Consumer
C002265,Northeast,2026-01-20,Email,Consumer
C002266,West,2026-05-29,Paid Search,Consumer
C002267,Northeast,2025-06-10,Email,Consumer
C002268,West,2025-06-25,Organic Search,Consumer
C002269,West,2025-06-10,Organic Search,Consumer
C002270,Midwest,2025-04-15,Organic Search,Consumer
C002271,Midwest,2025-12-13,Paid Search,Consumer
C002272,Midwest,2025-03-17,,Consumer
C002273,Midwest,2025-03-14,Referral,Consumer
C002274,West,2025-08-05,Organic Search,Small Business
C002275,West,2026-04-05,,Consumer
C002276,West,2025-05-30,Referral,Consumer
C002277,Northeast,2025-10-03,Organic Search,Premium
C002278,Northeast,2025-08-25,Email,Consumer
C002279,West,2025-12-15,Paid Search,Consumer
C002280,Midwest,2025-04-28,Email,Consumer
C002281,Northeast,2025-11-08,Paid Search,Consumer
C002282,Midwest,2026-01-27,Paid Social,Small Business
C002283,,2026-05-20,Organic Search,Consumer
C002284,Midwest,2025-05-18,Referral,Consumer
C002285,West,2025-01-01,Email,Consumer
C002286,West,2025-06-24,Email,Consumer
C002287,West,2026-03-09,Organic Search,Consumer
C002288,West,2026-01-11,Paid Search,Small Business
C002289,Midwest,2026-04-05,Paid Social,Premium
C002290,Midwest,2025-03-10,Organic Search,Premium
C002291,Northeast,2025-12-15,Paid Search,Consumer
C002292,Northeast,2025-04-11,Referral,Consumer
C002293,Midwest,2025-10-09,Organic Search,Consumer
C002294,Northeast,2026-05-17,Paid Social,Consumer
C002295,West,2025-12-08,Organic Search,Consumer
C002296,West,2026-05-07,Organic Search,Consumer
C002297,Midwest,2025-04-09,Organic Search,Consumer
C002298,Northeast,2025-05-30,Organic Search,Consumer
C002299,Northeast,2025-08-03,Email,Consumer
C002300,West,2025-01-03,Organic Search,Small Business
C002301,West,2025-10-17,Paid Social,Consumer
C002302,Midwest,2025-02-13,Email,Premium
C002303,Northeast,2025-06-13,Organic Search,Consumer
C002304,West,2026-06-19,Organic Search,Consumer
C002305,Midwest,2026-01-16,Paid Social,Consumer
C002306,West,2025-11-06,Organic Search,Consumer
C002307,Northeast,2026-04-11,Organic Search,Premium
C002308,Midwest,2025-05-29,Paid Search,Small Business
C002309,West,2025-09-24,Paid Search,Consumer
C002310,Northeast,2025-06-09,Organic Search,Consumer
C002311,Midwest,2025-07-05,Paid Search,Consumer
C002312,Midwest,2025-07-05,Organic Search,Consumer
C002313,West,2025-03-26,Paid Social,Consumer
C002314,West,2025-03-14,Referral,Small Business
C002315,,2025-02-20,Paid Social,Small Business
C002316,Midwest,2026-02-27,,Consumer
C002317,West,2025-02-13,Paid Search,Consumer
C002318,,2025-08-18,Paid Search,Consumer
C002319,Midwest,2025-03-25,Paid Social,Consumer
C002320,,2025-11-22,Paid Social,Consumer
C002321,Northeast,2026-03-14,Organic Search,Consumer
C002322,Midwest,2026-01-12,Email,Consumer
C002323,Midwest,2025-12-14,Paid Search,Small Business
C002324,West,2026-03-04,Organic Search,Premium
C002325,West,2025-10-09,Paid Social,Premium
C002326,Midwest,2026-07-02,Referral,Small Business
C002327,Midwest,2025-02-15,Email,Consumer
C002328,Midwest,2025-02-19,Email,Consumer
C002329,Midwest,2025-05-18,Paid Search,Consumer
C002330,West,2025-05-04,Paid Search,Consumer
C002331,West,2025-12-22,Paid Social,Small Business
C002332,Northeast,2026-01-17,Paid Social,Consumer
C002333,Northeast,2025-01-23,Paid Search,Small Business
C002334,West,2025-09-13,Paid Social,Consumer
C002335,West,2026-02-23,Organic Search,Consumer
C002336,Midwest,2025-03-08,Paid Search,Consumer
C002337,,2025-12-31,Organic Search,Premium
C002338,Midwest,2026-04-02,Organic Search,Consumer
C002339,West,2025-08-24,Referral,Consumer
C002340,Midwest,2026-03-19,Referral,Consumer
C002341,Northeast,2025-12-20,Paid Search,Consumer
C002342,West,2025-06-23,Paid Search,Consumer
C002343,Midwest,2025-08-28,Email,Consumer
C002344,Midwest,2025-05-29,Paid Social,Consumer
C002345,West,2026-02-09,Organic Search,Consumer
C002346,Midwest,2026-03-08,Email,Premium
C002347,West,2025-01-21,Referral,Consumer
C002348,Northeast,2025-01-03,Referral,Premium
C002349,Northeast,2025-08-24,Paid Social,Consumer
C002350,Northeast,2025-02-25,Email,Consumer
C002351,Midwest,2026-06-28,Referral,Consumer
C002352,West,2025-12-03,Organic Search,Premium
C002353,West,2025-11-30,Referral,Small Business
C002354,West,2025-10-13,Email,Small Business
C002355,Midwest,2025-11-23,Paid Search,Consumer
C002356,Midwest,2025-02-15,Organic Search,Consumer
C002357,West,2025-10-16,Paid Search,Consumer
C002358,West,2026-03-01,Paid Search,Small Business
C002359,West,2026-01-04,Organic Search,Small Business
C002360,West,2025-07-21,Referral,Consumer
C002361,Northeast,2025-10-20,Organic Search,Consumer
C002362,Midwest,2026-02-12,Referral,Consumer
C002363,Northeast,2025-07-04,Organic Search,Consumer
C002364,Northeast,2026-01-06,Paid Search,Consumer
C002365,Northeast,2025-10-07,Email,Consumer
C002366,Northeast,2025-03-30,Paid Search,Small Business
C002367,West,2025-01-24,Paid Search,Consumer
C002368,Northeast,2025-03-17,Email,Consumer
C002369,Midwest,2025-11-09,Paid Search,Consumer
C002370,Northeast,2025-03-11,Paid Social,Consumer
C002371,Northeast,2026-02-05,Paid Social,Consumer
C002372,Midwest,2025-04-01,Organic Search,Consumer
C002373,Midwest,2025-12-25,Email,Small Business
C002374,Midwest,2025-10-30,Organic Search,Consumer
C002375,Midwest,2025-02-02,Organic Search,Consumer
C002376,Northeast,2025-05-09,Paid Search,Consumer
C002377,Midwest,2026-05-07,Organic Search,Consumer
C002378,West,2026-06-25,Email,Small Business
C002379,Midwest,2025-10-09,Paid Social,Small Business
C002380,Northeast,2025-04-04,Email,Consumer
C002381,Midwest,2026-04-17,Email,Consumer
C002382,Midwest,2025-07-11,Referral,Consumer
C002383,Northeast,2025-12-07,Referral,Consumer
C002384,Midwest,2025-12-14,Organic Search,Consumer
C002385,Northeast,2025-05-19,Organic Search,Consumer
C002386,Midwest,2025-05-10,Email,Small Business
C002387,Midwest,2026-01-14,Paid Social,Consumer
C002388,Northeast,2025-01-16,Organic Search,Consumer
C002389,Northeast,2025-09-22,Organic Search,Consumer
C002390,Midwest,2025-11-14,Referral,Consumer
C002391,West,2026-06-05,Email,Small Business
C002392,Midwest,2025-03-07,Referral,Small Business
C002393,Northeast,2026-04-23,Referral,Consumer
C002394,Northeast,2025-07-26,Paid Search,Consumer
C002395,Midwest,2025-05-04,Paid Social,Consumer
C002396,Midwest,2026-04-17,Paid Social,Consumer
C002397,Northeast,2026-03-18,Referral,Small Business
C002398,West,2025-08-17,Paid Social,Consumer
C002399,West,2025-03-17,Paid Social,Consumer
C002400,Midwest,2025-04-30,Email,Consumer
C002401,Northeast,2026-01-02,Paid Social,Consumer
C002402,Northeast,2025-07-24,Paid Social,Consumer
C002403,West,2026-01-23,Paid Social,Small Business
C002404,Midwest,2026-05-12,Organic Search,Consumer
C002405,,2025-07-11,Organic Search,Consumer
C002406,West,2025-04-10,Referral,Consumer
C002407,Northeast,2025-12-16,Paid Search,Small Business
C002408,Northeast,2026-01-14,Paid Search,Consumer
C002409,Midwest,2025-06-15,Organic Search,Premium
C002410,West,2025-01-28,Email,Consumer
C002411,West,2025-10-17,Email,Small Business
C002412,,2025-04-19,Paid Social,Consumer
C002413,Northeast,2026-05-10,Email,Consumer
C002414,Midwest,2026-04-07,Paid Social,Consumer
C002415,Northeast,2025-07-01,Paid Search,Small Business
C002416,West,2025-08-09,Paid Search,Consumer
C002417,Northeast,2026-06-02,Paid Search,Consumer
C002418,West,2025-03-12,Organic Search,Consumer
C002419,Midwest,2026-01-07,Paid Search,Consumer
C002420,West,2025-06-12,Paid Search,Consumer
C002421,Northeast,2026-04-15,Paid Search,Small Business
C002422,West,2025-08-25,Paid Search,Consumer
C002423,Northeast,2025-09-08,Paid Social,Consumer
C002424,West,2026-02-21,Paid Social,Consumer
C002425,Midwest,2025-04-07,Paid Search,Consumer
C002426,West,2025-05-22,Paid Social,Consumer
C002427,Northeast,2025-03-12,Paid Search,Consumer
C002428,Northeast,2025-12-14,Organic Search,Consumer
C002429,Midwest,2025-12-08,Email,Small Business
C002430,West,2025-08-08,Paid Search,Consumer
C002431,Northeast,2025-10-23,Paid Social,Consumer
C002432,West,2025-06-18,Paid Search,Small Business
C002433,West,2025-06-11,Organic Search,Small Business
C002434,Northeast,2025-02-10,Paid Social,Premium
C002435,,2025-02-13,Organic Search,Small Business
C002436,Northeast,2025-04-02,Email,Consumer
C002437,West,2026-03-21,Organic Search,Consumer
C002438,West,2025-02-03,Organic Search,Consumer
C002439,Northeast,2025-02-19,Email,Consumer
C002440,Midwest,2025-08-28,Referral,Consumer
C002441,Northeast,2025-06-26,Organic Search,Consumer
C002442,Midwest,2026-05-15,Referral,Consumer
C002443,Midwest,2026-01-27,Paid Search,Consumer
C002444,Northeast,2025-02-21,Organic Search,Consumer
C002445,Midwest,2025-12-31,Paid Search,Consumer
C002446,West,2025-08-17,Email,Consumer
C002447,Northeast,2026-03-20,Paid Search,Consumer
C002448,Midwest,2026-05-20,Organic Search,Small Business
C002449,Northeast,2026-05-02,Email,Consumer
C002450,Midwest,2025-07-06,Paid Social,Small Business
C002451,Northeast,2025-04-01,Organic Search,Consumer
C002452,Midwest,2026-01-02,Paid Search,Small Business
C002453,Midwest,2025-07-23,Organic Search,Consumer
C002454,West,2025-03-17,Paid Social,Small Business
C002455,West,2026-06-26,Paid Search,Consumer
C002456,West,2026-06-19,Paid Search,Consumer
C002457,Northeast,2025-06-20,Email,Consumer
C002458,Midwest,2025-04-05,Paid Search,Small Business
C002459,Midwest,2025-03-10,Organic Search,Consumer
C002460,Midwest,2025-10-05,Organic Search,Small Business
C002461,Midwest,2025-01-16,Paid Search,Small Business
C002462,West,2026-04-16,Referral,Consumer
C002463,West,2026-02-24,Organic Search,Consumer
C002464,West,2026-01-12,Paid Social,Small Business
C002465,West,2026-01-13,Paid Social,Consumer
C002466,Northeast,2025-04-21,Paid Search,Consumer
C002467,Midwest,2025-07-09,Organic Search,Consumer
C002468,West,2025-07-28,Email,Consumer
C002469,West,2025-01-25,Email,Consumer
C002470,West,2025-09-30,Paid Search,Consumer
C002471,Northeast,2025-07-28,Paid Search,Consumer
C002472,Midwest,2026-01-27,Referral,Consumer
C002473,Northeast,2025-09-11,Paid Social,Consumer
C002474,Northeast,2025-10-15,Paid Search,Consumer
C002475,Northeast,2025-06-27,Referral,Consumer
C002476,West,2025-03-28,Paid Social,Consumer
C002477,Midwest,2025-10-19,Paid Social,Consumer
C002478,Midwest,2025-03-31,Organic Search,Consumer
C002479,Northeast,2025-06-29,Organic Search,Premium
C002480,West,2025-10-23,Paid Search,Small Business
C002481,West,2025-04-20,Organic Search,Consumer
C002482,Northeast,2026-03-21,Paid Social,Small Business
C002483,Midwest,2026-04-23,Email,Consumer
C002484,,2025-11-12,Referral,Consumer
C002485,West,2025-03-31,Organic Search,Consumer
C002486,West,2025-11-26,Paid Search,Consumer
C002487,Midwest,2026-03-08,Organic Search,Consumer
C002488,Northeast,2026-05-11,Organic Search,Consumer
C002489,Midwest,2026-04-03,Email,Small Business
C002490,West,2025-10-19,Email,Consumer
C002491,Northeast,2026-01-17,Organic Search,Consumer
C002492,Midwest,2026-07-14,Paid Search,Consumer
C002493,Northeast,2025-12-20,Paid Search,Small Business
C002494,Northeast,2025-01-07,Organic Search,Small Business
C002495,Northeast,2026-02-14,Email,Consumer
C002496,Northeast,2025-07-30,Organic Search,Small Business
C002497,West,2026-01-13,Email,Consumer
C002498,Northeast,2025-08-17,Referral,Consumer
C002499,West,2025-06-19,Email,Small Business
C002500,Midwest,2026-03-31,Email,Premium
