order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI00000558,O0000325,P0045,1,154.22,0.0
OI00000559,O0000326,P0029,1,286.16,42.29
OI00000560,O0000327,P0045,1,152.92,0.0
OI00000561,O0000327,P0021,1,81.32,0.0
OI00000562,O0000328,P0029,1,285.94,34.99
OI00000563,O0000329,P0018,1,369.59,0.0
OI00000564,O0000329,P0045,1,151.41,0.0
OI00000565,O0000330,P0038,1,275.56,46.98
OI00000566,O0000330,P0022,1,330.58,32.72
OI00000567,O0000330,P0019,1,661.24,62.15
OI00000568,O0000331,P0022,2,347.52,89.4
OI00000569,O0000332,P0039,1,315.49,0.0
OI00000570,O0000332,P0009,1,111.56,0.0
OI00000571,O0000333,P0047,1,69.38,0.0
OI00000572,O0000333,P0049,2,145.92,0.0
OI00000573,O0000334,P0049,1,139.13,0.0
OI00000574,O0000334,P0028,1,328.17,0.0
OI00000575,O0000334,P0023,1,121.59,0.0
OI00000576,O0000335,P0053,1,525.21,0.0
OI00000577,O0000336,P0040,1,475.26,0.0
OI00000578,O0000336,P0036,2,192.54,0.0
OI00000579,O0000336,P0052,1,415.16,0.0
OI00000580,O0000337,P0005,1,67.22,9.41
OI00000581,O0000337,P0033,1,440.21,23.33
OI00000582,O0000338,P0026,1,85.95,0.0
OI00000583,O0000338,P0009,1,112.93,0.0
OI00000584,O0000339,P0006,1,122.25,16.09
OI00000585,O0000339,P0055,1,142.71,19.64
OI00000586,O0000340,P0060,1,454.01,0.0
OI00000587,O0000341,P0002,1,80.77,0.0
OI00000588,O0000341,P0035,2,293.07,0.0
OI00000589,O0000341,P0019,1,670.03,0.0
OI00000590,O0000342,P0059,1,61.32,3.87
OI00000591,O0000343,P0026,1,86.34,0.0
OI00000592,O0000343,P0003,1,82.92,0.0
OI00000593,O0000344,P0043,1,45.52,0.0
OI00000594,O0000344,P0007,1,113.47,0.0
OI00000595,O0000345,P0060,1,437.4,0.0
OI00000596,O0000346,P0038,1,272.69,0.0
OI00000597,O0000346,P0055,1,143.26,0.0
OI00000598,O0000347,P0029,1,300.09,0.0
OI00000599,O0000347,P0037,1,66.11,0.0
OI00000600,O0000348,P0014,2,134.93,0.0
OI00000601,O0000349,P0010,2,161.9,47.75
OI00000602,O0000349,P0004,1,74.66,4.36
OI00000603,O0000349,P0024,1,788.25,115.74
OI00000604,O0000349,P0011,1,136.93,16.02
OI00000605,O0000350,P0014,1,131.7,0.0
OI00000606,O0000351,P0003,1,83.89,0.0
OI00000607,O0000351,P0020,1,666.83,0.0
OI00000608,O0000352,P0016,1,121.96,0.0
OI00000609,O0000352,P0027,1,649.73,0.0
OI00000610,O0000353,P0020,1,671.03,84.89
OI00000611,O0000354,P0009,1,109.23,0.0
OI00000612,O0000354,P0052,2,402.51,0.0
OI00000613,O0000354,P0041,1,30.64,0.0
OI00000614,O0000354,P0038,1,273.56,0.0
OI00000615,O0000355,P0043,1,44.69,0.0
OI00000616,O0000356,P0013,1,98.35,0.0
OI00000617,O0000356,P0015,1,63.23,0.0
OI00000618,O0000356,P0017,1,156.13,0.0
OI00000619,O0000357,P0006,1,125.33,0.0
OI00000620,O0000358,P0020,1,685.34,87.21
OI00000621,O0000358,P0006,2,128.38,29.43
OI00000622,O0000359,P0038,1,262.7,27.81
OI00000623,O0000359,P0047,1,70.28,4.6
OI00000624,O0000360,P0044,1,54.71,0.0
OI00000625,O0000361,P0009,2,114.38,40.12
OI00000626,O0000361,P0019,1,668.82,72.42
OI00000627,O0000362,P0020,2,674.8,0.0
OI00000628,O0000363,P0041,1,31.73,1.41
OI00000629,O0000363,P0017,1,151.05,19.65
OI00000630,O0000364,P0052,1,419.13,24.82
OI00000631,O0000365,P0038,1,270.07,0.0
OI00000632,O0000366,P0019,1,667.36,0.0
OI00000633,O0000367,P0045,1,153.31,0.0
OI00000634,O0000367,P0043,2,46.82,0.0
OI00000635,O0000368,P0007,1,112.25,0.0
OI00000636,O0000369,P0045,1,149.63,14.11
OI00000637,O0000370,P0028,1,315.44,0.0
OI00000638,O0000370,P0034,1,418.99,0.0
OI00000639,O0000370,P0014,1,135.64,0.0
OI00000640,O0000371,P0055,1,144.78,18.12
OI00000641,O0000371,P0027,1,620.56,81.4
OI00000642,O0000372,P0058,1,50.36,0.0
OI00000643,O0000373,P0039,1,314.33,0.0
OI00000644,O0000374,P0003,1,83.59,0.0
OI00000645,O0000374,P0028,1,318.16,0.0
OI00000646,O0000375,P0059,2,63.08,0.0
OI00000647,O0000376,P0013,1,99.07,0.0
OI00000648,O0000376,P0041,2,31.67,0.0
OI00000649,O0000377,P0036,1,186.94,0.0
OI00000650,O0000377,P0013,1,104.03,0.0
OI00000651,O0000378,P0049,1,144.19,0.0
OI00000652,O0000379,P0038,1,264.39,0.0
OI00000653,O0000380,P0003,2,82.11,0.0
OI00000654,O0000381,P0023,1,121.79,16.85
OI00000655,O0000381,P0044,2,52.12,14.95
OI00000656,O0000382,P0045,3,153.64,0.0
OI00000657,O0000382,P0013,1,102.64,0.0
OI00000658,O0000382,P0060,1,453.96,0.0
OI00000659,O0000383,P0056,1,379.33,0.0
OI00000660,O0000384,P0016,1,124.38,0.0
OI00000661,O0000384,P0023,1,125.24,0.0
OI00000662,O0000384,P0008,2,89.39,0.0
OI00000663,O0000384,P0054,2,140.78,0.0
OI00000664,O0000385,P0032,1,411.29,0.0
OI00000665,O0000385,P0016,1,122.27,0.0
OI00000666,O0000386,P0022,1,339.24,0.0
OI00000667,O0000386,P0036,1,193.78,0.0
OI00000668,O0000387,P0001,1,144.36,0.0
OI00000669,O0000388,P0048,1,93.58,8.07
OI00000670,O0000388,P0027,1,626.41,103.19
OI00000671,O0000388,P0038,1,271.29,17.73
OI00000672,O0000389,P0019,1,653.64,115.52
OI00000673,O0000390,P0006,1,127.2,0.0
OI00000674,O0000391,P0060,1,451.91,0.0
OI00000675,O0000391,P0026,2,81.92,0.0
OI00000676,O0000391,P0033,1,427.96,0.0
OI00000677,O0000392,P0046,1,18.93,0.0
OI00000678,O0000392,P0003,2,79.35,0.0
OI00000679,O0000392,P0060,1,459.08,0.0
OI00000680,O0000392,P0050,1,13.85,0.0
OI00000681,O0000393,P0027,1,622.06,0.0
OI00000682,O0000394,P0060,2,435.71,0.0
OI00000683,O0000394,P0021,1,83.57,0.0
OI00000684,O0000395,P0038,1,272.99,0.0
OI00000685,O0000396,P0004,1,75.94,12.78
OI00000686,O0000397,P0032,1,402.67,45.29
OI00000687,O0000397,P0010,1,161.01,18.25
OI00000688,O0000398,P0021,1,84.19,0.0
OI00000689,O0000399,P0005,1,65.7,3.24
OI00000690,O0000399,P0023,1,121.79,14.64
OI00000691,O0000400,P0009,1,114.31,0.0
OI00000692,O0000401,P0001,1,148.83,15.54
OI00000693,O0000401,P0024,1,770.75,49.54
OI00000694,O0000402,P0004,1,74.51,0.0
OI00000695,O0000402,P0044,1,53.67,0.0
OI00000696,O0000402,P0059,1,63.28,0.0
OI00000697,O0000403,P0016,1,121.19,0.0
OI00000698,O0000403,P0002,1,81.93,0.0
OI00000699,O0000404,P0030,1,255.93,0.0
OI00000700,O0000405,P0023,1,124.91,0.0
OI00000701,O0000406,P0045,1,148.97,0.0
OI00000702,O0000407,P0003,1,80.88,5.36
OI00000703,O0000407,P0038,2,269.4,85.01
OI00000704,O0000407,P0045,1,151.72,19.29
OI00000705,O0000407,P0055,1,148.97,9.74
OI00000706,O0000408,P0005,1,67.72,3.83
OI00000707,O0000409,P0045,1,150.32,10.34
OI00000708,O0000410,P0001,1,142.67,0.0
OI00000709,O0000411,P0009,1,112.94,0.0
OI00000710,O0000411,P0008,1,88.55,0.0
OI00000711,O0000411,P0013,1,100.84,0.0
OI00000712,O0000412,P0055,1,144.43,0.0
OI00000713,O0000413,P0014,1,133.04,18.05
OI00000714,O0000413,P0003,1,80.26,11.51
OI00000715,O0000414,P0040,1,475.26,0.0
OI00000716,O0000415,P0002,1,80.46,6.44
OI00000717,O0000416,P0022,1,342.17,24.9
OI00000718,O0000417,P0006,2,126.75,0.0
OI00000719,O0000417,P0046,1,19.69,0.0
OI00000720,O0000417,P0047,1,70.28,0.0
OI00000721,O0000418,P0048,1,91.18,0.0
OI00000722,O0000418,P0041,2,30.24,0.0
OI00000723,O0000418,P0057,1,162.4,0.0
OI00000724,O0000419,P0014,2,137.74,34.07
OI00000725,O0000419,P0041,1,30.97,5.21
OI00000726,O0000420,P0043,1,46.21,7.13
OI00000727,O0000420,P0056,1,377.52,43.69
OI00000728,O0000421,P0020,2,665.51,124.08
OI00000729,O0000422,P0022,1,344.95,0.0
OI00000730,O0000422,P0049,1,144.42,0.0
OI00000731,O0000423,P0016,2,126.61,11.36
OI00000732,O0000423,P0023,1,122.05,15.36
OI00000733,O0000423,P0033,1,427.3,46.04
OI00000734,O0000424,P0058,1,49.89,0.0
OI00000735,O0000425,P0060,1,434.54,65.05
OI00000736,O0000426,P0057,2,159.11,0.0
OI00000737,O0000427,P0024,1,790.39,84.11
OI00000738,O0000427,P0016,1,122.61,15.29
OI00000739,O0000428,P0024,1,797.77,0.0
OI00000740,O0000429,P0022,1,337.79,20.11
OI00000741,O0000429,P0019,1,679.09,47.7
OI00000742,O0000430,P0060,1,458.38,0.0
OI00000743,O0000431,P0059,1,61.09,0.0
OI00000744,O0000432,P0050,1,14.31,0.0
OI00000745,O0000432,P0045,1,151.01,0.0
OI00000746,O0000433,P0028,1,324.04,0.0
OI00000747,O0000433,P0044,1,52.35,0.0
OI00000748,O0000434,P0040,2,474.1,0.0
OI00000749,O0000434,P0007,1,108.93,0.0
OI00000750,O0000434,P0018,1,359.07,0.0
OI00000751,O0000435,P0046,2,19.46,0.0
OI00000752,O0000436,P0002,1,82.15,0.0
OI00000753,O0000436,P0024,1,800.41,0.0
OI00000754,O0000437,P0041,1,31.54,0.0
OI00000755,O0000438,P0037,2,65.29,17.55
OI00000756,O0000439,P0049,1,141.88,18.82
OI00000757,O0000439,P0033,1,439.93,26.1
OI00000758,O0000440,P0045,1,147.19,16.63
OI00000759,O0000440,P0008,1,88.4,5.08
OI00000760,O0000440,P0054,1,136.9,16.58
OI00000761,O0000441,P0019,1,682.32,0.0
OI00000762,O0000441,P0056,1,379.1,0.0
OI00000763,O0000441,P0040,1,474.8,0.0
OI00000764,O0000442,P0033,1,442.65,0.0
OI00000765,O0000442,P0038,1,270.5,0.0
OI00000766,O0000443,P0029,1,295.42,0.0
OI00000767,O0000444,P0005,1,67.47,0.0
OI00000768,O0000445,P0040,1,472.56,0.0
OI00000769,O0000445,P0010,1,162.77,0.0
OI00000770,O0000446,P0049,1,140.38,13.01
OI00000771,O0000446,P0045,1,149.13,25.09
OI00000772,O0000447,P0054,1,139.83,0.0
OI00000773,O0000448,P0056,1,365.26,0.0
OI00000774,O0000448,P0016,1,123.66,0.0
OI00000775,O0000449,P0036,1,186.46,0.0
OI00000776,O0000450,P0004,1,76.32,0.0
OI00000777,O0000450,P0002,1,78.99,0.0
OI00000778,O0000451,P0003,1,79.41,0.0
OI00000779,O0000452,P0024,1,811.22,60.32
OI00000780,O0000452,P0003,1,82.85,14.5
OI00000781,O0000453,P0003,1,83.98,0.0
OI00000782,O0000454,P0005,1,68.88,0.0
OI00000783,O0000454,P0036,1,189.54,0.0
OI00000784,O0000455,P0046,1,18.68,1.44
OI00000785,O0000455,P0032,1,402.66,34.23
OI00000786,O0000456,P0050,1,14.42,0.0
OI00000787,O0000456,P0002,1,83.28,0.0
OI00000788,O0000457,P0033,1,429.71,0.0
OI00000789,O0000457,P0022,1,336.42,0.0
OI00000790,O0000458,P0038,1,267.78,0.0
OI00000791,O0000458,P0019,1,665.86,0.0
OI00000792,O0000458,P0058,1,51.31,0.0
OI00000793,O0000459,P0038,1,265.71,18.47
OI00000794,O0000459,P0055,1,145.08,12.2
OI00000795,O0000460,P0046,1,19.14,0.0
OI00000796,O0000460,P0031,1,28.13,0.0
OI00000797,O0000461,P0005,1,66.69,0.0
OI00000798,O0000461,P0029,1,287.25,0.0
OI00000799,O0000462,P0060,1,441.29,62.42
OI00000800,O0000463,P0006,1,122.41,0.0
OI00000801,O0000463,P0002,2,79.99,0.0
OI00000802,O0000463,P0054,1,135.41,0.0
OI00000803,O0000464,P0003,2,81.4,0.0
OI00000804,O0000465,P0013,1,101.36,0.0
OI00000805,O0000465,P0024,2,768.01,0.0
OI00000806,O0000466,P0009,1,111.95,0.0
OI00000807,O0000466,P0003,1,83.57,0.0
OI00000808,O0000466,P0013,1,102.01,0.0
OI00000809,O0000467,P0057,1,163.66,0.0
OI00000810,O0000468,P0057,1,160.28,0.0
OI00000811,O0000469,P0027,1,652.12,0.0
OI00000812,O0000470,P0056,1,383.16,0.0
OI00000813,O0000471,P0011,1,138.57,0.0
OI00000814,O0000472,P0033,1,430.86,0.0
OI00000815,O0000473,P0046,1,19.16,1.78
OI00000816,O0000474,P0036,1,192.8,0.0
OI00000817,O0000475,P0022,1,331.23,0.0
OI00000818,O0000476,P0002,2,82.67,12.11
OI00000819,O0000477,P0024,1,774.4,0.0
OI00000820,O0000477,P0002,2,81.46,0.0
OI00000821,O0000478,P0004,1,76.39,4.23
OI00000822,O0000478,P0020,2,676.26,170.24
OI00000823,O0000478,P0029,1,294.58,34.66
OI00000824,O0000479,P0045,2,148.43,13.64
OI00000825,O0000480,P0040,1,482.64,0.0
OI00000826,O0000480,P0007,1,112.23,0.0
OI00000827,O0000480,P0057,1,166.06,0.0
OI00000828,O0000481,P0038,1,269.91,0.0
OI00000829,O0000481,P0009,1,111.26,0.0
OI00000830,O0000482,P0050,1,14.19,0.0
OI00000831,O0000482,P0003,1,83.31,0.0
OI00000832,O0000483,P0048,1,89.94,8.36
OI00000833,O0000483,P0040,1,469.12,31.03
OI00000834,O0000483,P0038,1,275.35,41.3
OI00000835,O0000484,P0055,1,148.54,0.0
OI00000836,O0000484,P0056,1,367.36,0.0
OI00000837,O0000485,P0050,2,14.25,0.0
OI00000838,O0000486,P0001,2,145.66,0.0
OI00000839,O0000486,P0019,1,682.85,0.0
OI00000840,O0000487,P0015,1,61.96,7.0
OI00000841,O0000488,P0009,1,113.19,0.0
OI00000842,O0000489,P0059,1,62.18,0.0
OI00000843,O0000489,P0044,1,52.92,0.0
OI00000844,O0000490,P0021,2,83.76,0.0
OI00000845,O0000490,P0024,2,798.89,0.0
OI00000846,O0000491,P0001,1,147.53,13.6
OI00000847,O0000492,P0056,1,364.93,57.19
OI00000848,O0000493,P0003,1,80.28,0.0
OI00000849,O0000493,P0045,1,150.52,0.0
OI00000850,O0000494,P0016,1,121.23,0.0
OI00000851,O0000495,P0036,2,187.24,0.0
OI00000852,O0000495,P0026,1,81.64,0.0
OI00000853,O0000496,P0020,1,664.33,0.0
OI00000854,O0000497,P0005,2,65.23,19.6
OI00000855,O0000497,P0009,1,111.01,9.44
OI00000856,O0000497,P0015,1,60.65,9.41
OI00000857,O0000498,P0026,1,81.67,0.0
OI00000858,O0000498,P0030,2,247.21,0.0
OI00000859,O0000499,P0043,1,45.43,0.0
OI00000860,O0000499,P0038,1,269.04,0.0
OI00000861,O0000499,P0040,2,491.11,0.0
OI00000862,O0000500,P0032,1,397.8,0.0
OI00000863,O0000500,P0003,1,81.8,0.0
OI00000864,O0000501,P0057,1,161.29,0.0
OI00000865,O0000502,P0036,1,191.65,17.1
OI00000866,O0000502,P0038,1,267.76,21.1
OI00000867,O0000502,P0017,1,153.24,10.69
OI00000868,O0000503,P0038,1,264.99,0.0
OI00000869,O0000504,P0031,1,28.77,1.98
OI00000870,O0000504,P0039,2,315.89,95.82
OI00000871,O0000505,P0023,1,118.79,0.0
OI00000872,O0000506,P0050,2,14.21,0.0
OI00000873,O0000506,P0038,2,269.97,0.0
OI00000874,O0000507,P0008,1,85.81,0.0
OI00000875,O0000508,P0043,1,45.48,0.0
OI00000876,O0000508,P0038,1,268.19,0.0
OI00000877,O0000508,P0040,1,480.89,0.0
OI00000878,O0000509,P0005,1,65.1,0.0
OI00000879,O0000509,P0003,1,83.37,0.0
OI00000880,O0000510,P0041,1,31.17,0.0
OI00000881,O0000510,P0001,1,146.9,0.0
OI00000882,O0000510,P0039,1,320.86,0.0
OI00000883,O0000511,P0019,1,679.04,0.0
OI00000884,O0000512,P0022,2,330.21,0.0
OI00000885,O0000513,P0003,1,81.09,14.11
OI00000886,O0000514,P0054,1,137.01,0.0
OI00000887,O0000514,P0005,1,66.82,0.0
OI00000888,O0000515,P0045,1,149.97,0.0
OI00000889,O0000516,P0057,2,163.01,0.0
OI00000890,O0000516,P0030,1,250.76,0.0
OI00000891,O0000517,P0027,1,642.85,73.24
OI00000892,O0000518,P0049,1,145.69,8.94
OI00000893,O0000518,P0023,2,121.61,32.88
OI00000894,O0000519,P0035,1,288.35,26.52
OI00000895,O0000519,P0037,1,63.99,9.87
OI00000896,O0000520,P0038,1,269.26,0.0
OI00000897,O0000520,P0045,1,146.93,0.0
OI00000898,O0000521,P0036,2,186.0,59.43
OI00000899,O0000521,P0041,1,30.78,4.76
OI00000900,O0000521,P0013,1,102.94,16.92
OI00000901,O0000522,P0006,1,122.02,0.0
OI00000902,O0000522,P0028,1,328.12,0.0
OI00000903,O0000523,P0049,1,142.92,0.0
OI00000904,O0000523,P0056,1,375.96,0.0
OI00000905,O0000523,P0038,1,261.01,0.0
OI00000906,O0000523,P0034,1,425.05,0.0
OI00000907,O0000524,P0019,1,668.75,0.0
OI00000908,O0000525,P0042,1,127.45,0.0
OI00000909,O0000525,P0049,1,146.47,0.0
OI00000910,O0000525,P0036,1,187.87,0.0
OI00000911,O0000526,P0053,1,526.49,0.0
OI00000912,O0000527,P0046,1,19.48,1.41
OI00000913,O0000528,P0021,1,81.01,0.0
OI00000914,O0000528,P0009,1,111.96,0.0
OI00000915,O0000529,P0047,1,70.78,0.0
OI00000916,O0000529,P0041,1,30.26,0.0
OI00000917,O0000530,P0041,1,31.0,4.98
OI00000918,O0000531,P0028,1,327.58,0.0
OI00000919,O0000531,P0058,1,50.23,0.0
OI00000920,O0000532,P0040,1,492.23,0.0
OI00000921,O0000532,P0055,1,144.93,0.0
OI00000922,O0000533,P0032,1,406.2,0.0
OI00000923,O0000534,P0040,1,486.45,0.0
OI00000924,O0000535,P0001,1,143.78,21.25
OI00000925,O0000536,P0022,1,345.42,0.0
OI00000926,O0000537,P0007,2,111.0,0.0
OI00000927,O0000538,P0043,1,46.45,0.0
OI00000928,O0000538,P0006,1,125.8,0.0
OI00000929,O0000538,P0028,1,317.73,0.0
OI00000930,O0000539,P0029,1,293.79,0.0
OI00000931,O0000540,P0057,2,164.11,0.0
OI00000932,O0000540,P0013,1,98.25,0.0
OI00000933,O0000541,P0021,1,80.62,0.0
OI00000934,O0000541,P0023,1,120.85,0.0
OI00000935,O0000541,P0001,1,146.09,0.0
OI00000936,O0000542,P0024,1,791.19,0.0
OI00000937,O0000542,P0056,2,373.22,0.0
OI00000938,O0000542,P0038,1,265.11,0.0
OI00000939,O0000543,P0040,1,491.01,0.0
OI00000940,O0000543,P0038,1,267.01,0.0
OI00000941,O0000544,P0057,2,159.58,29.41
OI00000942,O0000544,P0006,2,124.06,22.05
OI00000943,O0000545,P0020,2,693.26,0.0
OI00000944,O0000545,P0034,1,433.36,0.0
OI00000945,O0000546,P0039,1,324.83,54.8
OI00000946,O0000546,P0028,1,326.37,47.61
OI00000947,O0000547,P0032,1,397.82,0.0
OI00000948,O0000547,P0040,1,472.34,0.0
OI00000949,O0000548,P0036,1,190.41,0.0
OI00000950,O0000548,P0049,1,145.71,0.0
OI00000951,O0000549,P0001,2,142.07,0.0
OI00000952,O0000549,P0021,1,82.75,0.0
OI00000953,O0000550,P0042,2,132.62,0.0
OI00000954,O0000550,P0041,2,30.49,0.0
OI00000955,O0000551,P0014,1,135.57,0.0
OI00000956,O0000551,P0018,1,373.18,0.0
OI00000957,O0000551,P0056,1,365.84,0.0
OI00000958,O0000552,P0027,1,618.58,0.0
OI00000959,O0000553,P0055,1,146.53,22.43
OI00000960,O0000553,P0001,1,148.5,9.7
OI00000961,O0000554,P0032,1,407.9,0.0
OI00000962,O0000555,P0032,1,420.77,0.0
OI00000963,O0000555,P0050,1,14.12,0.0
OI00000964,O0000555,P0016,1,123.11,0.0
OI00000965,O0000556,P0056,1,373.38,0.0
OI00000966,O0000557,P0011,1,136.99,0.0
OI00000967,O0000557,P0048,1,92.22,0.0
OI00000968,O0000557,P0049,1,141.9,0.0
OI00000969,O0000558,P0017,1,158.77,19.17
OI00000970,O0000558,P0035,2,278.98,63.74
OI00000971,O0000559,P0005,1,66.2,0.0
OI00000972,O0000560,P0019,1,671.1,0.0
OI00000973,O0000561,P0009,1,114.41,0.0
OI00000974,O0000561,P0038,1,275.83,0.0
OI00000975,O0000562,P0006,1,122.94,11.34
OI00000976,O0000563,P0050,1,14.29,2.29
OI00000977,O0000564,P0046,1,19.05,0.0
OI00000978,O0000565,P0023,1,118.73,0.0
OI00000979,O0000566,P0037,1,64.54,0.0
OI00000980,O0000566,P0033,1,434.06,0.0
OI00000981,O0000567,P0049,1,141.19,0.0
OI00000982,O0000568,P0006,1,125.15,12.02
OI00000983,O0000568,P0025,1,618.16,29.89
OI00000984,O0000569,P0001,1,149.28,0.0
OI00000985,O0000570,P0024,2,800.35,0.0
OI00000986,O0000570,P0055,1,148.71,0.0
OI00000987,O0000571,P0020,2,660.96,0.0
OI00000988,O0000571,P0027,1,641.26,0.0
OI00000989,O0000572,P0029,1,300.27,17.91
OI00000990,O0000573,P0038,1,267.01,32.35
OI00000991,O0000574,P0060,1,440.34,0.0
OI00000992,O0000575,P0038,1,275.66,0.0
OI00000993,O0000575,P0045,1,153.34,0.0
OI00000994,O0000576,P0055,1,149.78,0.0
OI00000995,O0000576,P0003,1,81.78,0.0
OI00000996,O0000577,P0003,1,81.5,0.0
OI00000997,O0000577,P0045,2,153.73,0.0
OI00000998,O0000578,P0001,2,144.48,0.0
OI00000999,O0000579,P0028,1,315.64,0.0
OI00001000,O0000579,P0041,1,31.13,0.0
OI00001001,O0000580,P0027,1,652.0,87.73
OI00001002,O0000581,P0046,1,19.22,0.0
OI00001003,O0000581,P0025,2,637.18,0.0
OI00001004,O0000581,P0019,2,659.73,0.0
OI00001005,O0000581,P0056,1,380.72,0.0
OI00001006,O0000582,P0003,1,80.6,0.0
OI00001007,O0000582,P0001,1,149.73,0.0
OI00001008,O0000583,P0019,1,659.54,30.22
OI00001009,O0000583,P0042,1,132.38,14.23
OI00001010,O0000584,P0050,1,14.22,0.0
OI00001011,O0000585,P0047,1,71.96,0.0
OI00001012,O0000585,P0052,1,417.11,0.0
OI00001013,O0000585,P0016,1,121.39,0.0
OI00001014,O0000586,P0038,1,269.7,27.04
OI00001015,O0000586,P0019,1,658.29,33.0
OI00001016,O0000587,P0009,1,108.37,0.0
OI00001017,O0000587,P0053,1,533.22,0.0
OI00001018,O0000587,P0005,1,65.4,0.0
OI00001019,O0000588,P0050,1,14.1,0.0
OI00001020,O0000588,P0043,1,46.72,0.0
OI00001021,O0000589,P0054,2,140.29,0.0
OI00001022,O0000589,P0042,1,131.39,0.0
OI00001023,O0000590,P0023,2,122.13,0.0
OI00001024,O0000591,P0045,1,147.52,17.37
OI00001025,O0000592,P0042,1,128.1,0.0
OI00001026,O0000592,P0005,1,64.92,0.0
OI00001027,O0000593,P0021,1,83.17,14.14
OI00001028,O0000594,P0032,2,416.46,0.0
OI00001029,O0000595,P0019,1,679.83,53.82
OI00001030,O0000595,P0034,1,418.8,33.25
OI00001031,O0000595,P0012,1,28.44,4.65
OI00001032,O0000596,P0057,1,159.22,0.0
OI00001033,O0000596,P0010,1,158.53,0.0
OI00001034,O0000597,P0042,1,134.09,0.0
OI00001035,O0000597,P0032,1,405.55,0.0
OI00001036,O0000598,P0027,1,626.87,44.07
OI00001037,O0000598,P0055,1,149.04,10.79
OI00001038,O0000599,P0013,1,98.81,0.0
OI00001039,O0000599,P0058,1,52.06,0.0
OI00001040,O0000600,P0040,1,470.8,0.0
OI00001041,O0000601,P0024,1,769.62,0.0
OI00001042,O0000602,P0026,1,85.07,9.39
OI00001043,O0000602,P0038,1,276.03,39.83
OI00001044,O0000603,P0051,1,75.54,3.35
OI00001045,O0000603,P0057,1,159.46,7.0
OI00001046,O0000603,P0013,1,103.75,11.93
OI00001047,O0000604,P0018,1,365.12,0.0
OI00001048,O0000604,P0055,1,143.89,0.0
OI00001049,O0000604,P0005,2,65.04,0.0
OI00001050,O0000605,P0045,1,146.09,21.66
OI00001051,O0000606,P0033,1,427.64,0.0
OI00001052,O0000607,P0056,1,377.44,0.0
OI00001053,O0000608,P0026,1,82.61,0.0
OI00001054,O0000608,P0005,2,67.64,0.0
OI00001055,O0000608,P0028,1,311.72,0.0
OI00001056,O0000609,P0012,1,29.54,0.0
OI00001057,O0000609,P0026,1,85.08,0.0
OI00001058,O0000610,P0034,1,429.71,0.0
OI00001059,O0000610,P0013,1,101.99,0.0
OI00001060,O0000610,P0038,1,271.25,0.0
OI00001061,O0000611,P0043,1,44.81,0.0
OI00001062,O0000611,P0020,1,682.3,0.0
OI00001063,O0000612,P0036,1,187.14,0.0
OI00001064,O0000612,P0020,1,685.09,0.0
OI00001065,O0000612,P0042,1,134.85,0.0
OI00001066,O0000613,P0034,1,420.31,64.03
OI00001067,O0000614,P0027,1,629.36,0.0
OI00001068,O0000614,P0017,1,153.63,0.0
OI00001069,O0000615,P0036,1,189.9,0.0
OI00001070,O0000616,P0003,1,82.7,0.0
OI00001071,O0000617,P0011,1,141.35,0.0
OI00001072,O0000617,P0003,1,79.39,0.0
OI00001073,O0000618,P0022,1,336.94,0.0
OI00001074,O0000618,P0057,1,161.25,0.0
OI00001075,O0000619,P0042,1,129.54,21.84
OI00001076,O0000620,P0019,1,656.14,0.0
OI00001077,O0000620,P0051,1,74.84,0.0
OI00001078,O0000621,P0019,1,652.45,0.0
OI00001079,O0000622,P0005,1,68.52,10.07
OI00001080,O0000623,P0001,1,144.25,0.0
OI00001081,O0000624,P0003,1,80.04,0.0
OI00001082,O0000625,P0042,1,133.68,0.0
OI00001083,O0000626,P0024,1,803.57,0.0
OI00001084,O0000626,P0045,1,149.09,0.0
OI00001085,O0000627,P0038,1,265.28,0.0
OI00001086,O0000627,P0005,1,67.71,0.0
OI00001087,O0000628,P0024,1,779.08,0.0
OI00001088,O0000628,P0022,1,348.19,0.0
OI00001089,O0000628,P0029,1,298.36,0.0
OI00001090,O0000629,P0037,1,63.94,0.0
OI00001091,O0000630,P0027,1,641.25,0.0
OI00001092,O0000630,P0021,1,82.06,0.0
OI00001093,O0000631,P0060,2,446.3,0.0
OI00001094,O0000631,P0049,1,138.28,0.0
OI00001095,O0000632,P0009,2,111.6,38.66
OI00001096,O0000632,P0001,1,148.79,12.69
OI00001097,O0000632,P0051,1,74.61,9.1
OI00001098,O0000633,P0022,1,331.7,0.0
OI00001099,O0000633,P0040,1,470.87,0.0
OI00001100,O0000634,P0018,1,357.17,0.0
OI00001101,O0000635,P0003,1,80.68,0.0
OI00001102,O0000635,P0036,1,196.6,0.0
OI00001103,O0000635,P0057,1,161.93,0.0
OI00001104,O0000635,P0038,1,265.74,0.0
OI00001105,O0000636,P0038,2,272.51,0.0
OI00001106,O0000636,P0007,1,111.87,0.0
OI00001107,O0000637,P0037,1,63.9,0.0
OI00001108,O0000637,P0060,1,451.33,0.0
OI00001109,O0000637,P0005,1,67.79,0.0
OI00001110,O0000638,P0059,1,62.82,0.0
OI00001111,O0000639,P0032,1,402.93,0.0
OI00001112,O0000640,P0041,1,30.61,0.0
OI00001113,O0000640,P0060,1,439.79,0.0
OI00001114,O0000641,P0042,1,130.83,0.0
OI00001115,O0000641,P0060,2,434.03,0.0
